OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Area,RestaurantID,RestaurantName,Cuisine,RestaurantRating,ItemName,CategoryName,Quantity,UnitPrice,TotalAmount,OrderStatus,PaymentMode,PaymentStatus,PartnerName,VehicleType,DistanceKM,DeliveryTimeMin,FoodRating,DeliveryRating
ORD10069,15-05-2024 23:17,CUST2052,Krishna Chatterjee,f,40,Kolkata,Ballygunge,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,1,210,210,Delivered,WALLET,Paid,Aarav Reddy,Bike,9,46,4,3
ORD10216,07-05-2024 15:20,CUST2013,Manoj Malhotra,female,27,DELHI,Saket,R014,Healthy Bites,Salads,4.2,Caesar Salad,Salads,1,180,180,Delivered,Debit Card,Paid,Lakshmi Verma,Bike,2.1,15,4,4
ORD10393,08-07-2024,CUST2291,Pooja Nair,M,42,Delhi,,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,4,120,480,Delivered,UPI,Paid,Myra Pillai,Scooter,13.4,60,4,5
ORD10132,06-03-2024,CUST2096,Riya Reddy,f,30,mumbai,Bandra,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,2,150,300,Delivered,wallet,Paid,Sai Iyer,E-Bike,14.5,79,,4
ORD10002,14-04-2024,CUST2002,Sneha Patel,Male,47,Pune,Hinjewadi,R003,Dragon Wok,Chinese,4,Chicken Manchurian,Main Course,3,210,630,Cancelled,Debit Card,Refunded,Suresh Kumar,Bicycle,8.4,43,,
ORD10188,29-05-2024,CUST2139,Neha Das,,28,PUNE,Kothrud,R014,Healthy Bites,Salads,,Quinoa Salad,Salads,3,,Rs.630.0,Delivered,,Paid,Ishaan Joshi,Bicycle,10.6,57,3,3
ORD10228,25-01-2024 02:11,CUST2170,Pooja Sharma,female,51,bangalore,Koramangala,R007,  Sushi Yama  ,Japanese,4.2,California Roll,Sushi,1,320,320,Returned,,Refunded,Sai Iyer,Bicycle,14.8,78,,
ORD10179,17-03-2024 19:10,CUST2131,Vikram Nair,Male,26, Bangalore ,Koramangala,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,2,Rs.220.0,₹440.0,Cancelled,cash on delivery,Failed,Vivaan Singh,Scooter,13.8,65,,
ORD10328,30-04-2024 13:03, CUST2239 ,Ravi Joshi,MALE,58,KOLKATA,Ballygunge,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,3,220,660,Delivered,NA,Paid,Kiran Desai,Bicycle,2.1,22,3,5
ORD10182,10-Nov-24,CUST2134,Sneha Menon,MALE,48,CHENNAI,Adyar,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,5,Rs.100.0,Rs.500.0,Delivered,Cash on Delivery,Paid,Myra Pillai,Bike,5.3,34,4,3
ORD10134,11-11-2024,CUST2097,VIHAAN DESAI,female,58,Pune,Kharadi,R015,Chaat Corner,Street Food,4,Bhel Puri,Street Food,4,70,280,delivered,UPI,Paid,Nikhil Malhotra,Bike,8.3,48,-2,5
ORD10224,06/26/2024,CUST2051,Rahul Chatterjee,M,38,pune,Viman Nagar,R002,Pizza Palace,Italian,-1,Pepperoni Pizza,Pizza,2,320,640,Delivered,Credit Card,Paid,Kavya Mukherjee,E-Bike,1.5,18,3,5
ORD10249,04-09-2024,CUST2147,Aarohi Verma,female,48,mumbai,Malad,R003,Dragon Wok,Chinese,4,Veg Noodles,Noodles,5,₹160.0,₹800.0,Delivered,Wallet,Paid,Krishna Chatterjee,Bicycle,4.5,31,5,5
ORD10284,10/28/2024,CUST2211,Gita Menon,MALE,38,Pune,Baner,R005,Burger Point,Fast Food,,Veg Burger,Burger,5,110,₹550.0,Cancelled,UPI,Refunded,Kiran Desai,Scooter,12.4,66,,
ORD10169,19-Jul-24,CUST2124,VIHAAN SINGH,Male,23,Delhi,Saket,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,-5,240,Rs.1200.0,Delivered,,Paid,Kavya Mukherjee,Bike,10.9,60,4,5
ORD10449,16-02-2024 17:07,CUST2013,Manoj Malhotra,female,27,Delhi,Karol Bagh,R011,Curry House,north indian,4.1,Dal Makhani,Main Course,3,Rs.180.0,₹540.0,Delivered,UPI,Paid,Ishaan Joshi,Bike,14.4,77,5,3
ORD10336,08/22/2024,CUST2246,Sai Reddy,MALE,59, Kolkata ,Ballygunge,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,5,120,600,Delivered,Wallet,Paid,Kiran Desai,E-Bike,0,46,4,5
ORD10324,28-12-2024 02:00,CUST2237,Aadhya Das,M,,PUNE,Kharadi,R005,Burger Point,Fast Food,3.9,French Fries,Sides,2,90,180,Delivered,Wallet,Paid,Ishaan Joshi,Bike,7.3,46,3,4
ORD10264,19-02-2024 19:20,CUST2195,Kiran Sharma,female,,BANGALORE,HSR Layout,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,3,100,300,Delivered,,Paid,Anika Kapoor,Bicycle,14.8,86,4,5
ORD10143,26-04-2024 16:15,CUST2103,Ravi Desai,f,30,Delhi,Saket,R003,Dragon Wok,Chinese,4,Chicken Manchurian,Main Course,1,210,370.06,Delivered,Debit Card,Paid,Ravi Rao,E-Bike,5.6,42,5,4
ORD10246,14-12-2024 20:04,CUST2183,Deepak Mukherjee,f,20, Bangalore ,Electronic City,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,5,90,Rs.450.0,Returned,debit card,Refunded,,Bicycle,6.1,36,,
ORD10301,25-Dec-24,CUST2222,Reyansh Sharma,F,36,Kolkata,Ballygunge,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,5,220,Rs.1100.0,Returned,UPI,Refunded,Anika Kapoor,Bike,3.4,24,,
ORD10028,06-10-2024,CUST2021,Nikhil Singh,f,35, Delhi ,Saket,R012,Noodle Story,Chinese,,Chicken Manchurian,Main Course,2,210,420,Delivered,DebitCard,Paid,Vikram Das,Bike,2.8,23,4,3
ORD10442,07-08-2024 15:44,CUST2031,MANOJ KAPOOR,F,56,Mumbai,Powai,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,5,₹110.0,550,Delivered,UPI,Paid,Kavya Mukherjee,E-Bike,5,34,4,5
ORD10139,14-04-2024,CUST2101,Rahul Sharma,FEMALE,58,Mumbai,Dadar,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,3,Rs.210.0,630,Delivered,Cash on Delivery,Paid,Myra Pillai,E-Bike,2,22,3,3
ORD10364,28-04-2024 09:16,CUST2267,Reyansh Mukherjee,f,49,Hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4,Chocolate Cake,Desserts,4,350,,Cancelled,Credit Card,Failed,Pooja Gupta,Bicycle,10,46,,
ORD10090,,CUST2067,Lakshmi Malhotra,Male,50,Kolkata,Salt Lake,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,-1,280,280,Returned,Cash on Delivery,Refunded,Sai Iyer,Bike,5.9,28,,
ORD10479,03/17/2024,CUST2120,SANJAY MENON,male,31,pune,Hinjewadi,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,3,260,780,delivered,debit card,Paid,Sai Iyer,Bicycle,2.2,13,4,4
ORD10412,04/19/2024,CUST2307,Suresh Nair,female,32, Pune ,Viman Nagar,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,3,220,₹660.0,RETURNED,Cash on Delivery,Refunded,Aarohi Patel,E-Bike,13,76,,
ORD10024,05-11-2024 03:29,CUST2017,Sunita Sharma,F,37,Mumbai,Bandra,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,5,150,750,Returned,DEBIT CARD,Refunded,Kiran Desai,E-Bike,10.4,59,,
ORD10097,15-12-2024 00:17,CUST2071,Lakshmi Pillai,Female,53,bangalore,Whitefield,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,4,Rs.150.0,600,Cancelled,WALLET,Failed,Anika Kapoor,Bicycle,2.5,22,,
ORD10080,09-05-2024 11:09,CUST2061,Sneha Chatterjee,female,39,Pune,Kharadi,R001,Biryani Blues,Biryani,4.3,Veg Biryani,Main Course,3,180,540,Delivered,Debit Card,Paid,Vikram Das,E-Bike,4.8,35,5,4
ORD10493,10-05-2024,CUST2364,Sneha Kumar,male,46,Bengaluru,Jayanagar,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,4,Rs.220.0,880,cancelled,credit card,Failed,Reyansh Sharma,Bicycle,2.1,24,0,
ORD10193,28-02-2024, CUST2142 ,Anika Iyer,FEMALE,-5,chennai,Adyar,R003,Dragon Wok,Chineese,4,Chicken Manchurian,Main Course,4,₹210.0,840,Delivered,Credit Card,Paid,Krishna Chatterjee,Scooter,7,41,5,3
ORD10243,0000-00-00,CUST2161,Reyansh Chatterjee,male,55,delhi,,R012,Noodle Story,Chinese,3.7,Veg Noodles,Noodles,1,₹160.0,160,Delivered,UPI,Paid,Manoj Nair,Bicycle,13.7,73,5,
ORD10371,11-03-2024,CUST2273,Meera Rao,MALE,34,hyderabad,Kukatpally,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,1,₹70.0,70,Cancelled,Debit Card,Failed,Kiran Desai,Bicycle,9.6,47,,
ORD10172,01/18/2024,CUST2127,Diya Verma,m,53,Kolkata,Ballygunge,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,2,₹220.0,440,Delivered,Debit Card,Paid,Vivaan Singh,Scooter,2.5,17,4,5
ORD10327,03-02-2024 10:41,CUST2238,Rohan Kumar,Female,54,Hyderabad,Madhapur,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,5,320,1600,Delivered,WALLET,Paid,Krishna Chatterjee,Bicycle,1.2,500,5,3
ORD10068,15-Aug-24,CUST2051,Rahul Chatterjee,,38,pune,Hinjewadi,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,4,90,360,Delivered,upi,Paid,Vivaan Singh,E-Bike,2.2,24,0,3
ORD10146,18-01-2024 04:52,CUST2106,Manoj Pillai,f,52,CHENNAI,Adyar,R009,The Bakers Oven,Bakery,,Chocolate Cake,Desserts,3,,,Returned,Wallet,Refunded,Kavya Mukherjee,Bicycle,10.1,53,,
ORD10409,04-07-2024 18:41,CUST2304,AARAV PILLAI,male,30,pune,Hinjewadi,R006,South Spice,South Indian,4.5,Uttapam,Breakfast,1,100,100,Delivered,Credit Card,Paid,Meera Bose,Bicycle,12.8,75,4,5
ORD10421,08-01-2024 23:11,CUST2314,Saanvi Verma,Male,59,Mumbai,Powai,R013,  Sweet Tooth  ,Desserts,4.6,Gulab Jamun,Desserts,1,90,135.3,Delivered,WALLET,Paid,Vivaan Singh,E-Bike,4.4,30,4,3
ORD10082,24-10-2024 13:05,CUST2045,Reyansh Singh,Female,48,Bangalore,Electronic City,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,1,180,₹180.0,Returned,Cash on Delivery,Refunded,Nikhil Malhotra,Scooter,5.2,36,,
ORD10469,16-03-2024,CUST2346,Rohan Bose,MALE,37,Chennai,Velachery,R005,Burger Point,Fast Food,3.9,French Fries,Sides,1,90,90,Delivered,wallet,Paid,Krishna Chatterjee,Bicycle,8,54,5,4
ORD10232,15-05-2024 16:40,CUST2174,Suresh Joshi,F,53,,Andheri,R013,Sweet Tooth,Desserts,4.6,Brownie,Desserts,0,130,390,Delivered,Credit Card,Paid,Meera Bose,Bike,12,56,5,3
ORD10038,25-03-2024 00:51,CUST2030,Sunita Kapoor,FEMALE,40, Delhi ,Karol Bagh,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,4,70,486.06,Delivered,N/A,Paid,Reyansh Sharma,Bike,11,57,4,4
ORD10331,07-02-2024 22:12,CUST2242,Saanvi Joshi,Female,45,,Ballygunge,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,5,220,1100,Returned,Credit Card,Refunded,Vivaan Singh,E-Bike,2.4,19,,
ORD10386,08-10-2024 16:44,CUST2285,Neha Rao,Female,50,Kolkata,Park Street,R009,The Bakers Oven,Bakery,4,Cupcake,Desserts,1,80,80,Delivered,Wallet,Paid,Meera Bose,Bicycle,11,66,5,3
ORD10141,07/21/2024,CUST2102,Reyansh Sharma,female,23,MUMBAI,Malad,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,5,240,1200,DELIVERED,Cash on Delivery,Paid,Pooja Gupta,E-Bike,6.3,37,4,5
ORD10035,18-04-2024 07:47,CUST2027,Priya Mukherjee,f,,delhi,Dwarka,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,3,140,689.7,delivered,wallet,Paid,Kiran Desai,E-Bike,12.5,66,4,3
ORD10389,26-09-2024 22:12,CUST2287,Pooja Gupta,Female,22,Kolkata,Ballygunge,R011,Curry House,North Indian,4.1,Paneer Tikka,Starters,2,220,440,DELIVERED,CASH ON DELIVERY,Paid,Aditya Menon,E-Bike,8.2,45,5,5
ORD10126,16-04-2024,CUST2065,Sneha Iyer,-,41,HYDERABAD,Banjara Hills,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,5,180,900,Delivered,Wallet,Paid,Reyansh Sharma,Scooter,13.2,82,5,4
ORD10237,05/28/2024,CUST2002,Sneha Patel,MALE,47,Pune,Kharadi,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,5,240,1200,delivered,UPI,Paid,Meera Bose,Bike,4.9,34,4,5
ORD10302,07-12-2024 05:51,CUST2223,Aarohi Kapoor,Male,37,Mumbai,Dadar,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,2,150,300,delivered,Debit Card,Paid,Aarav Reddy,Scooter,4.2,32,3,4
ORD10417,04-Mar-24,CUST2311,Pooja Rao,female,38,Pune,Baner,R013,Sweet Tooth,Desserts,,Gulab Jamun,Desserts,5,90,450,Returned,Cash on Delivery,Refunded,Ishaan Joshi,Bicycle,1.6,15,,6
ORD10254,21-09-2024 07:42,CUST2168,DIVYA DESAI,F,33,mumbai,Bandra,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,4,210,840,Delivered,UPI,Paid,Lakshmi Verma,Scooter,4.5,31,5,4
ORD10177,01/16/2024,CUST2120,Sanjay Menon,m,31, Pune ,Hinjewadi,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,5,320,1600,DELIVERED,CreditCard,Paid,Pooja Gupta,E-Bike,4.6,23,4,5
ORD10093,31-Jan-24,CUST2048,Kavya Reddy,M,26,CHENNAI,Adyar, R015 ,Chaat Corner,Street Food,4,Bhel Puri,Street Food,4,Rs.70.0,280,Delivered,DebitCard,Paid,Anika Kapoor,E-Bike,6,38,3,
ORD10110,02/23/2024,CUST2082,Aditya Joshi,m,25,hyderabad,Gachibowli,R008,Taco Fiesta,Mexican,3.8,Nachos,Starters,4,180,720,Cancelled,CashonDelivery,Refunded,Lakshmi Verma,E-Bike,13.2,71,,
ORD10281,01/17/2024,CUST2209,ANIKA BOSE,Male,58,Mumbai,Bandra,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,2,₹90.0,180,Delivered,CreditCard,Paid,Ravi Rao,Bike,3.2,19,,
ORD10339,01/21/2024,CUST2248,Anil Das,f,44,mumbai,Powai,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1,Rs.130.0,130,returned,WALLET,Refunded,Manoj Nair,Scooter,1.7,14,,
ORD10072,13-02-2024 01:34,CUST2054,Vihaan Reddy,male,28,Kolkata,Salt Lake,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,3,260,Rs.780.0,DELIVERED,cash on delivery,Paid,Suresh Kumar,E-Bike,6.7,36,4,5
ORD10162,30-11-2024 02:57,CUST2118,Myra Chatterjee,Female,59, Bangalore ,Electronic City,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,2,Rs.250.0,500,delivered,UPI,Paid,Manoj Nair,Bicycle,8.2,41,4,3
ORD10333,04-02-2024 16:13,CUST2137,Manoj Nair,,39,Mumbai,Powai, R007 ,  Sushi Yama  ,Japanese,4.2,Miso Soup,Starters,5,150,750,Delivered,NA,Paid,Ravi Rao,Scooter,8.9,55,5,4
ORD10270,08-10-2024,CUST2199,Riya Menon,M,38,Pune,Kharadi,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,4,Rs.240.0,Rs.960.0,delivered,CashonDelivery,Paid,Kiran Desai,Bicycle,13.1,76,5,5
ORD10440,31-05-2024 11:00,CUST2207,Vikram Verma,female,39,bangalore,HSR Layout,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,5,Rs.260.0,1300,delivered,Wallet,Paid,Aarav Reddy,E-Bike,,67,5,4
ORD10338,06/25/2024,CUST2247,Vikram Kapoor,Female,23,CHENNAI,OMR,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,4,250,1000,Returned,UPI,Refunded,Suresh Kumar,Bike,13.6,-15,,
ORD10092,16-04-2024 02:33,CUST2026,Manoj Singh,male,24,Pune,Kothrud,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5,70,350,Delivered,WALLET,Paid,Sai Iyer,Bike,11.5,53,3,4
ORD10081,11-11-2024 19:25,CUST2043,Sneha Bose,MALE,24,HYDERABAD,Madhapur,R015,  Chaat Corner  ,Street Food,4,Bhel Puri,Street Food,3,Rs.70.0,₹210.0,Returned,cash on delivery,Refunded,Suresh Kumar,Bike,5.2,35,,
ORD10192,31-10-2024 19:34,CUST2141,Priya Sharma,MALE,45,,Whitefield,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,5,210,1050,Delivered,Credit Card,Paid,Nikhil Malhotra,Bicycle,3.2,18,3,4
ORD10410,09-01-2024 22:05,CUST2305,Anika Rao,MALE,55,KOLKATA,Howrah,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,2,Rs.150.0,300,Delivered,Cash on Delivery,Paid,Myra Pillai,E-Bike,13.2,84,4,3
